,text,target
327,sekolah offline jam set sampe set trs lanjut daring rumah masing masing samoe jam tengah serius nanya emang sistem,Negatives
328,tengah hari sekolah offline trs dilanjutin daring aneh bgt,Negatives
329,aku mau sekolah offline,Negatives
330,kalo offline gue udah make seragam siap siap pergi sekolah,Negatives
331,anjrit gue sekolah offline,Negatives
332,senin dah sekolah offline,Negatives
333,besok senin aku sekolah offline takut bangun pagi,Negatives
334,mana libur ada tugas lebih numpuk banding sekolah offline,Negatives
335,mingdep sekolah offline,Negatives
336,mingdep mulai sekolah offline hiks,Negatives
337,gue drtd matiin satu pas idupin nyata udh telfonin masuk kelas offline hari tbtb tambah gue kelas laen brook gmn dong dah asa idol jadwal tabrak,Negatives
338,relate bgt gue dulu kumpul kuasa kelas pas mas offline trus kek cuman bacot doang hasil gue temen bang gue notabene shbat gue kek budak tiap ulang hrian ujicb slalu mnta gue tmen gue nyontekin,Negatives
339,minggu depan sekolah gue coba sekolah offline moga kelas gue pilih,Negatives
340,udah nonton konten rupa kreator sama atas anak kelas besar smp nyata gak tau pribahasa tau tiktok luar kepala padahal rasa sekolah offline memang salah dgn sistem,Negatives
341,jujur gue lebih neng daring drpd offline krn semua dosen baik baik memberitahu hari kelas udah jauh pagi pergi kampus dosen sakit metode daring dosen jarang hadir arti metode efisien utk dosen,Negatives
342,coba dengerin asmr suara hujan gitu waktu tmnku nyoba tdr pdhl insom akut soal smstr ada bbrp matkul butuh kelas offline wkwk iyapp nugasnya numpuk,Negatives
343,udah kelas offline,Negatives
344,offline kelas pagi sakit perut bloman dteng bulan pagi sih,Negatives
345,udah asli cape banget sekolah offline pas puasa gak worth deh kelas nya kan bagi nah jadi guru pindah gitu kelas satu kelas lain nah makan waktu sihh,Negatives
346,takut pas sekolah offline betul waktu ulang naik kelas trs nasib gimana,Negatives
347,parah seh sepupu pas kelas tak kongkon moco neng seret padahal sekolah offline pas,Negatives
348,kalo offline kayak udah usir kelas deh,Negatives
349,wah offline aku paling kulon kelas hari ganti tugas,Negatives
350,kelas online pagi aja aku susah bangun pas offline,Negatives
351,takut gue pas kuliah offline ghibahin satu kelas soal cewek rada barbar,Negatives
352,sekali nya masuk kelas offline beuh yaallah aus banget,Negatives
353,migrain lelap bangun tgk jam alamak dah pkul tak solat kelas pkul terus lari dapo wuduk lpstu solat sekali check hahahahah kelas offline aku terus tutup lampu,Negatives
354,tahap men nnti semua langsung serentak susah makanya jgn kebelet offline dlu sie saran tau btw sma nder dlu waktu kelas akhir smpt ngeluh krn disuru bolak balik sma tau urusanny gkjls takutin dah bneran kjadian,Negatives
355,soal dulu tuh pas kelas offline aja cowo kampus pas bahas budaya kpop langsung bener teriak ngejelek alesan jelas feel proud ngejelekin depan org banyak,Negatives
356,mls bat bsok kls offline mana presentasi kelas blom siapin apa,Negatives
357,kalo kampus waktu msh offline dulu jurus tentu teknik ngelabnya emng ampe jam malem ini kelas reguler skrng online malah jadwal kayak lbh enak sampe malem,Negatives
358,emang mungkin meminimalisir tular via transport umum assuming all uni did the same thing kelas kalo kapasitas rangin gimana mesti kost jauh kan ada ajar offline meski penuh otomatis mesti kosan dong,Negatives
359,aku lgsg bayangin kondisi tadi kelas offline trs gabisa jawab geser temen belah,Negatives
360,aku kuliah sama aku takut banget masuk offline karna hehe trauma kelas kaya,Negatives
361,kok kesan kayak guru niat ngajar harus tetep adil lah kan kasi belum dapet ijin ortunya buat ikut kelas offline,Negatives
362,kalau dosen tanya terus mahasiswa jawab kayak marah kelas soal kelas kecil kalau kelas besar masalah kelas online kelas offline,Negatives
363,kan gaasik offline nya pas uji naik kelas nilai anjlok semua,Negatives
364,mana siang kelas offline,Negatives
365,runding sama temen kelas berat kalo kuliah offline ada surat edar kuliah nyata offline sementara waktu kalo baik langsung diomongin dosen biar sama sama enak,Negatives
366,personally gmau kuliah offline gbisa tdur waktu kelas pagi bolakbalik kampus rumah sangat makan waktu,Negatives
367,gue emang lanjur nyaman online untung pas masuk offline sisa turun lapang sama skripsi doang jadi sama aja kelas,Negatives
368,kelas offline lebih intimidasi tauu,Negatives
369,bilangin nan dong jgan kelas tatap muka plis lah mau bobo hari,Negatives
370,suka sama satu mata kuliah jadi satu kelas berdo moga hujan biar besok jadi tatap muka wkwkwk,Negatives
371,masa mulai minggu depan sekolah gue mulai tatap muka siap gue sanggup alias kelas gue ngerti materi apa apa mulai ajar baru aja sih,Negatives
372,kuliah tatap muka tak suka udah ikut kelas tinggal tidur hahaha,Negatives
373,makan sekolah anak lbh baik tinggal kelas izin tatap muka dosa anak tular mentang raja grab,Negatives
374,lama daring tadi pertama kali ketemu tatap muka masuk kelas malah guru nanya anak murid mau ngapain,Negatives
375,welcome simulasi uji tatap muka macam uji nyali plus uji suara tahun ngga manggung kelas,Negatives
376,hehehe dulu wkt kuliah tatap muka kelas asistensi sampe jam buka kira abis buka bubar pulang tau lanjut,Negatives
377,saya pribadi sih anak utama kelas anjur utk masuk tatap muka krn nama anak suka kumpul ngobrol sama temen main lari jadi bisa jaga diri masing nyontoh org tua masker,Negatives
378,sekolah tsb laku tracking hasile guru karyawan positif banyak orang gendheng prokes ketat gak jalan sana untung tatap muka sama anak anak kelas,Negatives
379,adkel sekolah udah ajar tatap muka kelas nya stress ngerjain,Negatives
380,sekolah anak mulai hari mulai tatap muka untung mau ngajar kelas online aneh kemaren kepsek bilang salah satu syarat adakan tatap muka guru nya harus vaksin utk level paud guru nya blm jatah vaksin,Negatives
381,hari pertama sekolah tatap muka siswa istimewa rewel mau masuk kelas wkwkw okay sipp,Negatives
382,kelas anak ortu udah survei tuju sekolah tatap muka embel prokes ketat menang lipat selaku tuju ketar tir nih,Negatives
383,gak ngerti jadi tatap muka buat apa dong wali kelas nya diem pas tanya spt,Negatives
384,besok gilir grup aku tatap muka gapapa sii aku baru pindah sekolah pas naik kelas taun lalu jadi aku deket sama males krn bakal canggung aku udh nyaman bgt sama online skkabskajs aduh mau nang aja rasa,Negatives
385,kanan ngangetin makan kiri goreng perkedel jagung nyendokin blewah tugas tambah kerjain darimana dulu tatap muka bakal suruh gantiin masuk kelas lancar kalo tatap muka,Negatives
386,hee sumpah sama kayak aku loh maa aku sering kata gendut emang gendut sih makanya harap banget buat kuliah offline aku lama sekolah badan bagus leku kan gegara sering pulang jalan kaki makanya badan jaga tetep gak ngefek sih kata gendut,Negatives
387,mandi pagi jam gin teh ingat masa kuliah offline tiap hari senin aku sering telat karna nungguin putri mandi lama bom milih kerudung lagi nyetrika baju lecek lagi ngiket tali sepatu gembok kosan rumit senin rudet,Negatives
388,tau gas udah punya guguk nyadar bentar kuliah offline offline kos guguk sama aku gamau,Negatives
389,gimana dapat bentar kuliah offline dah siap,Negatives
390,kadang tiap malem cuman mintaa malem teruss gmn offline ntr kalau masalah larut larut gin bukan nya tenang kuliah malah beban moral,Negatives
391,klo jujur syukur banget alhamdulillah kuliah online gin buat mahasiswa akhir gimana syukur bayangin klo offline nunggu bimbing kampus dosen gada kabar gabut ngemper pinggir ruang dosen sampe kering debu debu puasa gin,Negatives
392,heran kemaren ngerengek minta kuliah offline sekarang gilir udah mau offline bilang udah nyaman kulia,Negatives
393,siap kuliah offline bisa sambi nyuapin anak wkwk,Negatives
394,absurd bgt semalem mimipi kuliah offline paling inget pas cakap kalau asrama buat tingkat tingkat hanya untuk tingkat dek uang kembali kait uang bayar ada terus aku ayah bingung nyari kos,Negatives
395,udah selera kalo kuliah ganti offline,Negatives
396,kondoms kalian bulan juli tahun optimis sih buat wfo balik kuliah offline kok gue ngeri semenjak,Negatives
397,samaa banget nder aku biasa lebih neng klo ngelakuin rumah aja masuk kuliah ehh udh lebih batas wajar udh muak aku sama tugas dikasihh kadang suka lewat padahal klo offline gak gitu,Negatives
398,aku tim neng kuliah online ini nyata muak mau offline,Negatives
399,tim kuliah online aja deh gasiap sidang offline,Negatives
400,moo ngumpulin rang orang siap kuliah offline,Negatives
401,gatau knp gamau kuliah offline,Negatives
402,aku udah mau bulan kuliah offline sumpah enak malah makin ribet krn dosen mau kampus engga trus dosen tuh ngabarin off ngajarnya pepet dgn jam masuk mnt mau masuk baru kabar jarak rumah kampus mnt,Negatives
403,india ngaco dah kalo emang sakit isolasi jangan imigrasi sini ken kuliah offline lepas masker bayangin aja udah kaga mudik padahal kangen sama keluarga malah india positif covid bebas masuk blok,Negatives
404,wallahi kuliah offline,Negatives
405,kalian takut gak sih pas masuk kuliah offline kaget soal udah biasa suasana kelas online,Negatives
406,pas kuliah offline ajarin kak kos kan deketan nyata nongkrong burjo gapapa nyenyenye matane,Negatives
407,nanya aku lama ngga jakarta dengan nanya begini aku ngerasa gimana sepi sini sedih bgt anjay sampe aku nang nih dlm selimut fix kayak aku bakal tinggal jakarta sampe corona usai kuliah offline,Negatives
408,awal masuk kuliah ken cepet cepet ngekos bgt skrng udh banyak wacana offline malah gapengen offline xixi,Negatives
409,hue juli kata udh kuliah offline takut bingit osce,Negatives
410,pantau semester mental perlahan mulai sentil nih sama beban kuliah online gin mungkin kalo offline stress managementnya bisa kali krn interaksi langsung sama temen,Negatives
411,tbtb pikir gimana kalo aku uda kuliah offline mbak sibuk kerja tar adek sendiri,Negatives
412,gamau kuliah offline semua asa mudah kuliah online praktikum misal,Negatives
413,yuyur bom siap kuliah offline,Negatives
414,besok kuliah offline jam persentasi emang kelar subuh jarang terus tidur mager kampus pagi rabu rasa senin lagi,Negatives
415,skskskksksksk gin nih kalo kuliah offline besok takut canggung jadi,Negatives
416,plis aku sek emo kuliah offline,Negatives
417,lama bet kuliah offline,Negatives
418,jgn offline pliss kuliah nyaa takutt,Negatives
419,lebaran wacana kuliah offline mulai smg jadi hanya dar wacana,Negatives
420,hilal kuliah offline juli menang,Negatives
421,udh pikir kuliah offline wont take care much trs sayang gasih ahh,Negatives
422,taun pertama puasa smbil kuliah offline plus jauh dri ortu,Negatives
423,yaallah kuliah offline udh depan mata mager bgtt,Negatives
424,aku kuliah sama aku takut banget masuk offline karna hehe trauma kelas kaya,Negatives
425,anjirr udh kuliah offline,Negatives
426,tuju online lebi males lebi bebas jadi hrs lebi mature org kea gue malah bukan kuliah goda buka youtube pokok enak vibe offline sih cocok buat ajar,Negatives
427,msih pngen kuliah online anjrt jngn offline dlu,Negatives
428,personally gmau kuliah offline gbisa tdur waktu kelas pagi bolakbalik kampus rumah sangat makan waktu,Negatives
429,gila yakali kuliah offline jam pagi orang aku biasa jam bangun nya mana alarm gak mempan sekarangg,Negatives
430,bener bayang kuliah offline tar sapa mau bantu aku pas uji,Negatives
431,ngga siap kalau kuliah offline udah lanjur nyaman kamar,Negatives
432,jadi keinget jaman sekolah offline degdegan tengah mampus,Negatives
433,hdh stress hari senin sekolah offline,Negatives
434,yap betul juli sekolah offline batal xixixi,Negatives
435,kalo offline waktu banyak kuras sekolah tugas rumah exhausted both mentally and physically kalo offline capek karena banyak interaksi sama orang aku bahkan sempet nyoba ajar bahasa baru aktif ngegambar trus ngejar materi gabakal mungkin,Negatives
436,tbh aku masuk orang cukup untung ajar online kalo offline aku ngerti ajar samsek padahal udah angin kalo online waktu kepake maksimal pahamin materi jauh lebih ngerti liat internet sekolah biasa,Negatives
437,moots gimana cara biar ditanyain guru pas sekolah offline,Negatives
438,kalau sekolah online sih papa lah offline duh,Negatives
439,udah lah gausah ngarep kuliah sekolah offline xixixixi,Negatives
440,kelas banget aduuh untung bgt sekolah onlien tiap acara males bgt ngurusin nak famous sok cantik bgt sampe pas sekolah udah offline suruh emak ngijinin offline,Negatives
441,sesal banget pernah bilang ken sekolah offline,Negatives
442,gayakin naik bakal sekolah offline,Negatives
443,sekolah gandang offline aku tambah goblok iyo tambah mlarat iyo,Negatives
444,sch males sekolah offline udah nyaman sama online trivia sabuk saturnus diri sisa sisa bintang bongkah batu kecil,Negatives
445,tugas numpuk deadlinenya sebentar senin besok sekolah offline dapat minhee set fankit,Negatives
446,gantung offline banyak tugas lebih srg stress online males ketemu temen lingkung sekolah byk toxic,Negatives
447,kira beso kamis baru uji coba masuk sekolah nyata mulai sekolah offline suwer dah nyaman online,Negatives
448,aku kenal siapa jadi takut kalo sekolah offline,Negatives
449,sekolah gue jangan offline dong gua males bangun pagi,Negatives
450,senin gue mulai sekolah offline anjingg,Negatives
451,gue sekolah offline besok senin anj,Negatives
452,ken sekolah offline gantiin gue sini,Negatives
453,ken maksa sekolah offline masih kek gin kondisi suka ken nang kalo mikirin masdep,Negatives
454,jadi minggu kemaren mulai sekolah offline suka kembali jam tidur rodatul juancok,Negatives
455,allah dah tidur jam sekolah jam zoom les jam masuk offline semangat berkah jumat,Negatives
456,anjir sumpah egk pgn sekolah offline aku udh nyaman online,Negatives
457,kok sekolah online jadi point utama hey masa pandemi blm offline justru nya kaca anak fulltime rumah tugas siapa contoh keluarga iyap orang tua anyway mbak nya simpul sistem indonesia baik baik aja mbak bahas,Negatives
458,hue gess gue sekolah offline nga siap,Negatives
459,klo sekolah offline gin goblok dah,Negatives
460,kagak dibolehin sekolah offline gapapa malah neng,Negatives
461,sbrnnya kdg aku mikir kalo sekolah offline kek aku sanggup pas sekolah offline sambil rebah main lah nnt kalo uda offline mau bangun jam trus nnt jam baru pulang rumah apa gak gila aku nnt,Negatives
462,gamauu sekolah offline,Negatives
463,dear sekolah kalo sekolah offline masuk jam pagi aja udah susah bangun pagi,Negatives
464,sama sih sekolah offline tugas bukan kurang malah nambah banyak,Negatives
465,uji sekolah offline klo sampe ngga kasi kisi kisi parah bgt materi kls diajarin ulang hzz,Negatives
