,text,target
327,sekolah offline jam set sampe set trs lanjut daring rumah masing masing samoe jam tengah serius nanya emang sistem,Relevant
328,tengah hari sekolah offline trs dilanjutin daring aneh bgt,Relevant
329,aku mau sekolah offline,Relevant
330,kalo offline gue udah make seragam siap siap pergi sekolah,Relevant
331,anjrit gue sekolah offline,Relevant
332,senin dah sekolah offline,Relevant
333,besok senin aku sekolah offline takut bangun pagi,Relevant
334,mana libur ada tugas lebih numpuk banding sekolah offline,Relevant
335,mingdep sekolah offline,Relevant
336,mingdep mulai sekolah offline hiks,Relevant
337,gue drtd matiin satu pas idupin nyata udh telfonin masuk kelas offline hari tbtb tambah gue kelas laen brook gmn dong dah asa idol jadwal tabrak,Relevant
338,relate bgt gue dulu kumpul kuasa kelas pas mas offline trus kek cuman bacot doang hasil gue temen bang gue notabene shbat gue kek budak tiap ulang hrian ujicb slalu mnta gue tmen gue nyontekin,Relevant
339,minggu depan sekolah gue coba sekolah offline moga kelas gue pilih,Relevant
340,udah nonton konten rupa kreator sama atas anak kelas besar smp nyata gak tau pribahasa tau tiktok luar kepala padahal rasa sekolah offline memang salah dgn sistem,Relevant
341,jujur gue lebih neng daring drpd offline krn semua dosen baik baik memberitahu hari kelas udah jauh pagi pergi kampus dosen sakit metode daring dosen jarang hadir arti metode efisien utk dosen,Relevant
342,coba dengerin asmr suara hujan gitu waktu tmnku nyoba tdr pdhl insom akut soal smstr ada bbrp matkul butuh kelas offline wkwk iyapp nugasnya numpuk,Relevant
343,udah kelas offline,Relevant
344,offline kelas pagi sakit perut bloman dteng bulan pagi sih,Relevant
345,udah asli cape banget sekolah offline pas puasa gak worth deh kelas nya kan bagi nah jadi guru pindah gitu kelas satu kelas lain nah makan waktu sihh,Relevant
346,takut pas sekolah offline betul waktu ulang naik kelas trs nasib gimana,Relevant
347,parah seh sepupu pas kelas tak kongkon moco neng seret padahal sekolah offline pas,Relevant
348,kalo offline kayak udah usir kelas deh,Relevant
349,wah offline aku paling kulon kelas hari ganti tugas,Relevant
350,kelas online pagi aja aku susah bangun pas offline,Relevant
351,takut gue pas kuliah offline ghibahin satu kelas soal cewek rada barbar,Relevant
352,sekali nya masuk kelas offline beuh yaallah aus banget,Relevant
353,migrain lelap bangun tgk jam alamak dah pkul tak solat kelas pkul terus lari dapo wuduk lpstu solat sekali check hahahahah kelas offline aku terus tutup lampu,Relevant
354,tahap men nnti semua langsung serentak susah makanya jgn kebelet offline dlu sie saran tau btw sma nder dlu waktu kelas akhir smpt ngeluh krn disuru bolak balik sma tau urusanny gkjls takutin dah bneran kjadian,Relevant
355,soal dulu tuh pas kelas offline aja cowo kampus pas bahas budaya kpop langsung bener teriak ngejelek alesan jelas feel proud ngejelekin depan org banyak,Relevant
356,mls bat bsok kls offline mana presentasi kelas blom siapin apa,Relevant
357,kalo kampus waktu msh offline dulu jurus tentu teknik ngelabnya emng ampe jam malem ini kelas reguler skrng online malah jadwal kayak lbh enak sampe malem,Relevant
358,emang mungkin meminimalisir tular via transport umum assuming all uni did the same thing kelas kalo kapasitas rangin gimana mesti kost jauh kan ada ajar offline meski penuh otomatis mesti kosan dong,Relevant
359,aku lgsg bayangin kondisi tadi kelas offline trs gabisa jawab geser temen belah,Relevant
360,aku kuliah sama aku takut banget masuk offline karna hehe trauma kelas kaya,Relevant
361,kok kesan kayak guru niat ngajar harus tetep adil lah kan kasi belum dapet ijin ortunya buat ikut kelas offline,Relevant
362,kalau dosen tanya terus mahasiswa jawab kayak marah kelas soal kelas kecil kalau kelas besar masalah kelas online kelas offline,Relevant
363,kan gaasik offline nya pas uji naik kelas nilai anjlok semua,Relevant
364,mana siang kelas offline,Relevant
365,runding sama temen kelas berat kalo kuliah offline ada surat edar kuliah nyata offline sementara waktu kalo baik langsung diomongin dosen biar sama sama enak,Relevant
366,personally gmau kuliah offline gbisa tdur waktu kelas pagi bolakbalik kampus rumah sangat makan waktu,Relevant
367,gue emang lanjur nyaman online untung pas masuk offline sisa turun lapang sama skripsi doang jadi sama aja kelas,Relevant
368,kelas offline lebih intimidasi tauu,Relevant
369,bilangin nan dong jgan kelas tatap muka plis lah mau bobo hari,Relevant
370,suka sama satu mata kuliah jadi satu kelas berdo moga hujan biar besok jadi tatap muka wkwkwk,Relevant
371,masa mulai minggu depan sekolah gue mulai tatap muka siap gue sanggup alias kelas gue ngerti materi apa apa mulai ajar baru aja sih,Relevant
372,kuliah tatap muka tak suka udah ikut kelas tinggal tidur hahaha,Relevant
373,makan sekolah anak lbh baik tinggal kelas izin tatap muka dosa anak tular mentang raja grab,Relevant
374,lama daring tadi pertama kali ketemu tatap muka masuk kelas malah guru nanya anak murid mau ngapain,Relevant
375,welcome simulasi uji tatap muka macam uji nyali plus uji suara tahun ngga manggung kelas,Relevant
376,hehehe dulu wkt kuliah tatap muka kelas asistensi sampe jam buka kira abis buka bubar pulang tau lanjut,Relevant
377,saya pribadi sih anak utama kelas anjur utk masuk tatap muka krn nama anak suka kumpul ngobrol sama temen main lari jadi bisa jaga diri masing nyontoh org tua masker,Relevant
378,sekolah tsb laku tracking hasile guru karyawan positif banyak orang gendheng prokes ketat gak jalan sana untung tatap muka sama anak anak kelas,Relevant
379,adkel sekolah udah ajar tatap muka kelas nya stress ngerjain,Relevant
380,sekolah anak mulai hari mulai tatap muka untung mau ngajar kelas online aneh kemaren kepsek bilang salah satu syarat adakan tatap muka guru nya harus vaksin utk level paud guru nya blm jatah vaksin,Relevant
381,hari pertama sekolah tatap muka siswa istimewa rewel mau masuk kelas wkwkw okay sipp,Relevant
382,kelas anak ortu udah survei tuju sekolah tatap muka embel prokes ketat menang lipat selaku tuju ketar tir nih,Relevant
383,gak ngerti jadi tatap muka buat apa dong wali kelas nya diem pas tanya spt,Relevant
384,besok gilir grup aku tatap muka gapapa sii aku baru pindah sekolah pas naik kelas taun lalu jadi aku deket sama males krn bakal canggung aku udh nyaman bgt sama online skkabskajs aduh mau nang aja rasa,Relevant
385,kanan ngangetin makan kiri goreng perkedel jagung nyendokin blewah tugas tambah kerjain darimana dulu tatap muka bakal suruh gantiin masuk kelas lancar kalo tatap muka,Relevant
386,hee sumpah sama kayak aku loh maa aku sering kata gendut emang gendut sih makanya harap banget buat kuliah offline aku lama sekolah badan bagus leku kan gegara sering pulang jalan kaki makanya badan jaga tetep gak ngefek sih kata gendut,Relevant
387,mandi pagi jam gin teh ingat masa kuliah offline tiap hari senin aku sering telat karna nungguin putri mandi lama bom milih kerudung lagi nyetrika baju lecek lagi ngiket tali sepatu gembok kosan rumit senin rudet,Relevant
388,tau gas udah punya guguk nyadar bentar kuliah offline offline kos guguk sama aku gamau,Relevant
389,gimana dapat bentar kuliah offline dah siap,Relevant
390,kadang tiap malem cuman mintaa malem teruss gmn offline ntr kalau masalah larut larut gin bukan nya tenang kuliah malah beban moral,Relevant
391,klo jujur syukur banget alhamdulillah kuliah online gin buat mahasiswa akhir gimana syukur bayangin klo offline nunggu bimbing kampus dosen gada kabar gabut ngemper pinggir ruang dosen sampe kering debu debu puasa gin,Relevant
392,heran kemaren ngerengek minta kuliah offline sekarang gilir udah mau offline bilang udah nyaman kulia,Relevant
393,siap kuliah offline bisa sambi nyuapin anak wkwk,Relevant
394,absurd bgt semalem mimipi kuliah offline paling inget pas cakap kalau asrama buat tingkat tingkat hanya untuk tingkat dek uang kembali kait uang bayar ada terus aku ayah bingung nyari kos,Relevant
395,udah selera kalo kuliah ganti offline,Relevant
396,kondoms kalian bulan juli tahun optimis sih buat wfo balik kuliah offline kok gue ngeri semenjak,Relevant
397,samaa banget nder aku biasa lebih neng klo ngelakuin rumah aja masuk kuliah ehh udh lebih batas wajar udh muak aku sama tugas dikasihh kadang suka lewat padahal klo offline gak gitu,Relevant
398,aku tim neng kuliah online ini nyata muak mau offline,Relevant
399,tim kuliah online aja deh gasiap sidang offline,Relevant
400,moo ngumpulin rang orang siap kuliah offline,Relevant
401,gatau knp gamau kuliah offline,Relevant
402,aku udah mau bulan kuliah offline sumpah enak malah makin ribet krn dosen mau kampus engga trus dosen tuh ngabarin off ngajarnya pepet dgn jam masuk mnt mau masuk baru kabar jarak rumah kampus mnt,Relevant
403,india ngaco dah kalo emang sakit isolasi jangan imigrasi sini ken kuliah offline lepas masker bayangin aja udah kaga mudik padahal kangen sama keluarga malah india positif covid bebas masuk blok,Relevant
404,wallahi kuliah offline,Relevant
405,kalian takut gak sih pas masuk kuliah offline kaget soal udah biasa suasana kelas online,Relevant
406,pas kuliah offline ajarin kak kos kan deketan nyata nongkrong burjo gapapa nyenyenye matane,Relevant
407,nanya aku lama ngga jakarta dengan nanya begini aku ngerasa gimana sepi sini sedih bgt anjay sampe aku nang nih dlm selimut fix kayak aku bakal tinggal jakarta sampe corona usai kuliah offline,Relevant
408,awal masuk kuliah ken cepet cepet ngekos bgt skrng udh banyak wacana offline malah gapengen offline xixi,Relevant
409,hue juli kata udh kuliah offline takut bingit osce,Relevant
410,pantau semester mental perlahan mulai sentil nih sama beban kuliah online gin mungkin kalo offline stress managementnya bisa kali krn interaksi langsung sama temen,Relevant
411,tbtb pikir gimana kalo aku uda kuliah offline mbak sibuk kerja tar adek sendiri,Relevant
412,gamau kuliah offline semua asa mudah kuliah online praktikum misal,Relevant
413,yuyur bom siap kuliah offline,Relevant
414,besok kuliah offline jam persentasi emang kelar subuh jarang terus tidur mager kampus pagi rabu rasa senin lagi,Relevant
415,skskskksksksk gin nih kalo kuliah offline besok takut canggung jadi,Relevant
416,plis aku sek emo kuliah offline,Relevant
417,lama bet kuliah offline,Relevant
418,jgn offline pliss kuliah nyaa takutt,Relevant
419,lebaran wacana kuliah offline mulai smg jadi hanya dar wacana,Relevant
420,hilal kuliah offline juli menang,Relevant
421,udh pikir kuliah offline wont take care much trs sayang gasih ahh,Relevant
422,taun pertama puasa smbil kuliah offline plus jauh dri ortu,Relevant
423,yaallah kuliah offline udh depan mata mager bgtt,Relevant
424,aku kuliah sama aku takut banget masuk offline karna hehe trauma kelas kaya,Relevant
425,anjirr udh kuliah offline,Relevant
426,tuju online lebi males lebi bebas jadi hrs lebi mature org kea gue malah bukan kuliah goda buka youtube pokok enak vibe offline sih cocok buat ajar,Relevant
427,msih pngen kuliah online anjrt jngn offline dlu,Relevant
428,personally gmau kuliah offline gbisa tdur waktu kelas pagi bolakbalik kampus rumah sangat makan waktu,Relevant
429,gila yakali kuliah offline jam pagi orang aku biasa jam bangun nya mana alarm gak mempan sekarangg,Relevant
430,bener bayang kuliah offline tar sapa mau bantu aku pas uji,Relevant
431,ngga siap kalau kuliah offline udah lanjur nyaman kamar,Relevant
432,jadi keinget jaman sekolah offline degdegan tengah mampus,Relevant
433,hdh stress hari senin sekolah offline,Relevant
434,yap betul juli sekolah offline batal xixixi,Relevant
435,kalo offline waktu banyak kuras sekolah tugas rumah exhausted both mentally and physically kalo offline capek karena banyak interaksi sama orang aku bahkan sempet nyoba ajar bahasa baru aktif ngegambar trus ngejar materi gabakal mungkin,Relevant
436,tbh aku masuk orang cukup untung ajar online kalo offline aku ngerti ajar samsek padahal udah angin kalo online waktu kepake maksimal pahamin materi jauh lebih ngerti liat internet sekolah biasa,Relevant
437,moots gimana cara biar ditanyain guru pas sekolah offline,Relevant
438,kalau sekolah online sih papa lah offline duh,Relevant
439,udah lah gausah ngarep kuliah sekolah offline xixixixi,Relevant
440,kelas banget aduuh untung bgt sekolah onlien tiap acara males bgt ngurusin nak famous sok cantik bgt sampe pas sekolah udah offline suruh emak ngijinin offline,Relevant
441,sesal banget pernah bilang ken sekolah offline,Relevant
442,gayakin naik bakal sekolah offline,Relevant
443,sekolah gandang offline aku tambah goblok iyo tambah mlarat iyo,Relevant
444,sch males sekolah offline udah nyaman sama online trivia sabuk saturnus diri sisa sisa bintang bongkah batu kecil,Relevant
445,tugas numpuk deadlinenya sebentar senin besok sekolah offline dapat minhee set fankit,Relevant
446,gantung offline banyak tugas lebih srg stress online males ketemu temen lingkung sekolah byk toxic,Relevant
447,kira beso kamis baru uji coba masuk sekolah nyata mulai sekolah offline suwer dah nyaman online,Relevant
448,aku kenal siapa jadi takut kalo sekolah offline,Relevant
449,sekolah gue jangan offline dong gua males bangun pagi,Relevant
450,senin gue mulai sekolah offline anjingg,Relevant
451,gue sekolah offline besok senin anj,Relevant
452,ken sekolah offline gantiin gue sini,Relevant
453,ken maksa sekolah offline masih kek gin kondisi suka ken nang kalo mikirin masdep,Relevant
454,jadi minggu kemaren mulai sekolah offline suka kembali jam tidur rodatul juancok,Relevant
455,allah dah tidur jam sekolah jam zoom les jam masuk offline semangat berkah jumat,Relevant
456,anjir sumpah egk pgn sekolah offline aku udh nyaman online,Relevant
457,kok sekolah online jadi point utama hey masa pandemi blm offline justru nya kaca anak fulltime rumah tugas siapa contoh keluarga iyap orang tua anyway mbak nya simpul sistem indonesia baik baik aja mbak bahas,Relevant
458,hue gess gue sekolah offline nga siap,Relevant
459,klo sekolah offline gin goblok dah,Relevant
460,kagak dibolehin sekolah offline gapapa malah neng,Relevant
461,sbrnnya kdg aku mikir kalo sekolah offline kek aku sanggup pas sekolah offline sambil rebah main lah nnt kalo uda offline mau bangun jam trus nnt jam baru pulang rumah apa gak gila aku nnt,Relevant
462,gamauu sekolah offline,Relevant
463,dear sekolah kalo sekolah offline masuk jam pagi aja udah susah bangun pagi,Relevant
464,sama sih sekolah offline tugas bukan kurang malah nambah banyak,Relevant
465,uji sekolah offline klo sampe ngga kasi kisi kisi parah bgt materi kls diajarin ulang hzz,Relevant
466,bentar lagu sekolah offline huhu,Relevant
467,minggu depan sekolah gue coba sekolah offline moga kelas gue pilih,Relevant
468,sumpah uji offline sekolah asu,Relevant
469,sumpah senin depan sekolah offline,Relevant
470,minggu depan sekolah offline allah aku udah lanjur bodoh gin,Relevant
471,anjritt masa senin sekolah offline,Relevant
472,sekolah offline gue leave,Relevant
473,kok senin mulai sekolah offline,Relevant
